TIME,V(OUT),V(IN1),V(IN2)
3.52000000e-11,6.99999652e-01,0.00000000e+00,7.00000000e-01
3.53000000e-11,6.99999654e-01,0.00000000e+00,7.00000000e-01
3.54000000e-11,6.99999656e-01,0.00000000e+00,7.00000000e-01
3.55000000e-11,6.99999657e-01,0.00000000e+00,7.00000000e-01
3.56000000e-11,6.99999659e-01,0.00000000e+00,7.00000000e-01
3.57000000e-11,6.99999661e-01,0.00000000e+00,7.00000000e-01
3.58000000e-11,6.99999663e-01,0.00000000e+00,7.00000000e-01
3.59000000e-11,6.99999665e-01,0.00000000e+00,7.00000000e-01
3.60000000e-11,6.99999667e-01,0.00000000e+00,7.00000000e-01
3.61000000e-11,6.99999669e-01,0.00000000e+00,7.00000000e-01
3.62000000e-11,6.99999671e-01,0.00000000e+00,7.00000000e-01
3.63000000e-11,6.99999673e-01,0.00000000e+00,7.00000000e-01
3.64000000e-11,6.99999675e-01,0.00000000e+00,7.00000000e-01
3.65000000e-11,6.99999677e-01,0.00000000e+00,7.00000000e-01
3.66000000e-11,6.99999679e-01,0.00000000e+00,7.00000000e-01
3.67000000e-11,6.99999680e-01,0.00000000e+00,7.00000000e-01
3.68000000e-11,6.99999682e-01,0.00000000e+00,7.00000000e-01
3.69000000e-11,6.99999684e-01,0.00000000e+00,7.00000000e-01
3.70000000e-11,6.99999686e-01,0.00000000e+00,7.00000000e-01
3.71000000e-11,6.99999688e-01,0.00000000e+00,7.00000000e-01
3.72000000e-11,6.99999690e-01,0.00000000e+00,7.00000000e-01
3.73000000e-11,6.99999692e-01,0.00000000e+00,7.00000000e-01
3.74000000e-11,6.99999694e-01,0.00000000e+00,7.00000000e-01
3.75000000e-11,6.99999696e-01,0.00000000e+00,7.00000000e-01
3.76000000e-11,6.99999698e-01,0.00000000e+00,7.00000000e-01
3.77000000e-11,6.99999700e-01,0.00000000e+00,7.00000000e-01
3.78000000e-11,6.99999701e-01,0.00000000e+00,7.00000000e-01
3.79000000e-11,6.99999703e-01,0.00000000e+00,7.00000000e-01
3.80000000e-11,6.99999705e-01,0.00000000e+00,7.00000000e-01
3.81000000e-11,6.99999707e-01,0.00000000e+00,7.00000000e-01
3.82000000e-11,6.99999709e-01,0.00000000e+00,7.00000000e-01
